dataset_name,seed,lm_acc,pseudo_acc,gt_acc,acc_list,overlap_avg_acc,overlap_avg_confidence,nonoverlap_avg_acc,nonoverlap_avg_confidence
mushroom,22,0.864,0.8671586715867159,0.9126691266912669,"[0.8277982779827798, 0.8622386223862238, 0.8794587945879458, 0.8843788437884379, 0.8745387453874539, 0.8007380073800738, 0.7281672816728167, 0.6494464944649446, 0.5018450184501845, 0.4956949569495695, 0.3148831488314883]",0.9329268292682927,0.9757746664583231,0.8593648736228127,0.983132319845961
sms,22,0.6535433070866141,0.668,0.968,"[0.348, 0.584, 0.548, 0.694, 0.626, 0.768, 0.776, 0.684, 0.782, 0.912, 0.928]",0.975886524822695,0.2779154931422732,0.4927261227071474,0.304062577121344
spambase,22,0.7641304347826087,0.7722342733188721,0.9197396963123644,"[0.7006507592190889, 0.7505422993492408, 0.7527114967462039, 0.7613882863340564, 0.7678958785249458, 0.7613882863340564, 0.7874186550976139, 0.8047722342733189, 0.8004338394793926, 0.8199566160520607, 0.8850325379609545]",0.8817204301075269,0.669956513590416,0.5404120443740095,0.6486586350027735
tennis,22,0.8505747126436781,0.8105646630236795,0.8533697632058288,"[0.5227686703096539, 0.7358834244080146, 0.7969034608378871, 0.7978142076502732, 0.8114754098360656, 0.8242258652094717, 0.8151183970856102, 0.8360655737704918, 0.8324225865209471, 0.8269581056466302, 0.8442622950819673]",0.8638583638583639,0.9894171166927522,0.6372549019607843,0.9846712215522193
yelp,22,0.6982894736842106,0.7147368421052631,0.7810526315789473,"[0.5726315789473684, 0.6273684210526316, 0.6039473684210527, 0.6342105263157894, 0.6278947368421053, 0.7013157894736842, 0.6884210526315789, 0.6478947368421053, 0.6939473684210526, 0.6942105263157895, 0.6936842105263158]",0.7761790567545963,0.4931060506410719,0.5481510015408321,0.4975249927292459
youtube,22,0.7503152585119798,0.84,0.876,"[0.72, 0.748, 0.736, 0.724, 0.832, 0.844, 0.864, 0.864, 0.82, 0.788, 0.844]",0.8752941176470588,0.5535960519296541,0.5788043478260869,0.5344540300733833
basketball,23,0.6370617696160267,0.6783960720130933,0.9615384615384616,"[0.6145662847790507, 0.7144026186579379, 0.455810147299509, 0.632569558101473, 0.45662847790507366, 0.4607201309328969, 0.5368248772504092, 0.3698854337152209, 0.35924713584288054, 0.32078559738134205, 0.10065466448445172]",0.4134078212290503,0.3059298846459934,0.6416079945491711,0.30596326288561376
cdr,23,0.6493475682087781,0.5927669591268993,0.6847849347314359,"[0.5559597688850846, 0.5345602396747272, 0.5551037877166702, 0.5709394393323347, 0.5906270062058635, 0.615450460089878, 0.5931949497111063, 0.5942649261716242, 0.5780012839717527, 0.5972608602610743, 0.5951209073400385]",0.7850098619329389,0.3726222493006685,0.5979381443298969,0.37794988278119646
census,23,0.6059103530345101,0.6061052760886924,0.8348995761931085,"[0.6051839567594128, 0.6218291259750629, 0.6183895338124193, 0.6158712609790553, 0.6362017075118236, 0.6172225293286653, 0.6211534918002579, 0.6169154228855721, 0.6069037528407346, 0.5970149253731343, 0.6064123825317855]",0.6584216725559482,0.7788424138952322,0.49696233292831105,0.7754747407465677
commercial,23,0.880118509278029,0.8868729989327642,0.951974386339381,"[0.6543489861259338, 0.660752401280683, 0.7487993596584845, 0.7798826040554963, 0.8324439701173959, 0.8479188900747066, 0.8537886872998933, 0.8727321237993596, 0.9064834578441836, 0.9170224119530416, 0.9312966915688368]",0.9776220233068739,0.7900894992243281,0.6045817921489083,0.7865001472797063
imdb,23,0.718,0.7516,0.7716,"[0.5528, 0.6156, 0.614, 0.6772, 0.6564, 0.7068, 0.6612, 0.724, 0.7276, 0.7288, 0.708]",0.767842605156038,0.4187566547341234,0.5923954372623574,0.43241956728396524
mushroom,23,0.8618461538461538,0.8659286592865929,1.0,"[0.5313653136531366, 0.8622386223862238, 0.8683886838868389, 0.8646986469864698, 0.8646986469864698, 0.8671586715867159, 0.8671586715867159, 0.8696186961869619, 0.8696186961869619, 0.8708487084870848, 0.5153751537515375]",0.8560840024706609,0.9788353055355407,0.8687921520539547,0.971444285937562
sms,23,0.652668416447944,0.82,0.978,"[0.72, 0.672, 0.766, 0.802, 0.69, 0.748, 0.79, 0.78, 0.77, 0.754, 0.92]",0.9765886287625418,0.25228994138423366,0.544431279620853,0.28438650856114556
spambase,23,0.7570652173913044,0.7505422993492408,0.9240780911062907,"[0.7158351409978309, 0.7570498915401301, 0.702819956616052, 0.7613882863340564, 0.7527114967462039, 0.7570498915401301, 0.754880694143167, 0.7830802603036876, 0.7787418655097614, 0.8177874186550976, 0.8633405639913232]",0.8715824357912179,0.6911360744894522,0.5339652448657188,0.7570604739878786
tennis,23,0.8451149425287356,0.8087431693989071,0.8661202185792349,"[0.41712204007285975, 0.6876138433515483, 0.6876138433515483, 0.7094717668488161, 0.7367941712204007, 0.7641165755919854, 0.8342440801457195, 0.7431693989071039, 0.8642987249544627, 0.802367941712204, 0.8406193078324226]",0.8577418388739143,0.9874002010441839,0.5460992907801419,0.9725431140361649
yelp,23,0.6963815789473684,0.6431578947368422,0.7960526315789473,"[0.5815789473684211, 0.5968421052631578, 0.6518421052631579, 0.6455263157894737, 0.6739473684210526, 0.621578947368421, 0.6765789473684211, 0.6673684210526316, 0.6902631578947368, 0.6768421052631579, 0.6957894736842105]",0.7896128622805162,0.5226023557422778,0.543856595892795,0.5146813941982121
youtube,23,0.6885245901639344,0.824,0.868,"[0.576, 0.7, 0.784, 0.776, 0.756, 0.82, 0.816, 0.772, 0.8, 0.768, 0.78]",0.8938053097345132,0.5388147817730234,0.41348973607038125,0.6373060922440336
basketball,24,0.6416249304396215,0.720949263502455,0.967266775777414,"[0.8477905073649754, 0.5597381342062193, 0.6947626841243862, 0.5360065466448445, 0.4337152209492635, 0.44762684124386254, 0.35842880523731585, 0.4525368248772504, 0.4451718494271686, 0.12847790507364976, 0.10065466448445172]",0.40828402366863903,0.3238320897501779,0.6460980036297641,0.3534590615610843
cdr,24,0.6514827995255041,0.600898780226835,0.6835009629788145,"[0.568799486411299, 0.5837791568585491, 0.5533918253798417, 0.5887010485769313, 0.5989728225979029, 0.5730793922533705, 0.5816392039375133, 0.6006847849347314, 0.603894714316285, 0.5998288037663171, 0.6115985448320137]",0.7958412098298677,0.35303527309555444,0.6018371872030409,0.3228279296506583
census,24,0.5975803252677508,0.6140900436091149,0.8350838400589644,"[0.5913641668202199, 0.5836250844542719, 0.6124316688164118, 0.6083164424789632, 0.5979362447024139, 0.6064123825317855, 0.604815429027701, 0.5991646704747866, 0.6140900436091149, 0.6126773539708863, 0.6196793808734107]",0.6665715915573303,0.7736676947242526,0.443359375,0.8065530659631138
commercial,24,0.8789334164977389,0.8772678762006404,0.9494397011739595,"[0.7261205976520811, 0.8061632870864461, 0.8167022411953042, 0.8329775880469584, 0.8644610458911419, 0.871931696905016, 0.8995464247598719, 0.8907417289220918, 0.9191568836712913, 0.9255602988260405, 0.945837780149413]",0.9876987130961393,0.7845506259015497,0.6685881599414402,0.7922674923094606
imdb,24,0.7127,0.7352,0.7836,"[0.5436, 0.542, 0.6256, 0.6644, 0.726, 0.6988, 0.7164, 0.7288, 0.7232, 0.7432, 0.7308]",0.7792441511697661,0.5554585579126186,0.5774309723889556,0.5471381405288249
mushroom,24,0.8612307692307692,0.8671586715867159,0.998769987699877,"[0.6309963099630996, 0.8671586715867159, 0.8585485854858549, 0.8708487084870848, 0.8646986469864698, 0.8671586715867159, 0.8671586715867159, 0.8659286592865929, 0.8671586715867159, 0.8720787207872078, 0.4944649446494465]",0.8436739659367397,0.9818695161925484,0.8792029887920298,0.9824076405238918
sms,24,0.6439195100612424,0.68,0.978,"[0.692, 0.702, 0.592, 0.752, 0.702, 0.734, 0.756, 0.87, 0.748, 0.93, 0.944]",0.97339593114241,0.3106172876554996,0.5154826958105647,0.25676618382945
spambase,24,0.7815217391304348,0.8026030368763557,0.9370932754880694,"[0.6052060737527115, 0.6941431670281996, 0.737527114967462, 0.7310195227765727, 0.7700650759219089, 0.7744034707158352, 0.7874186550976139, 0.789587852494577, 0.8286334056399133, 0.8785249457700651, 0.8806941431670282]",0.9006622516556292,0.6740642793054854,0.5506329113924051,0.6822223626428904
tennis,24,0.8494252873563218,0.807832422586521,0.8797814207650273,"[0.7695810564663024, 0.7795992714025501, 0.7987249544626593, 0.8151183970856102, 0.8178506375227687, 0.8178506375227687, 0.8178506375227687, 0.8378870673952641, 0.8233151183970856, 0.8415300546448088, 0.8451730418943534]",0.876412429378531,0.9767632605808063,0.7314814814814815,0.97533606804489
yelp,24,0.6880263157894737,0.6723684210526316,0.7978947368421052,"[0.5792105263157895, 0.6078947368421053, 0.6310526315789474, 0.671578947368421, 0.6855263157894737, 0.7128947368421052, 0.7073684210526315, 0.6681578947368421, 0.6936842105263158, 0.7036842105263158, 0.6597368421052632]",0.7803180914512923,0.5634584377221025,0.5510901399284087,0.5651195122807093
youtube,24,0.7288776796973518,0.856,0.868,"[0.644, 0.652, 0.8, 0.78, 0.788, 0.8, 0.828, 0.828, 0.816, 0.876, 0.844]",0.8740740740740741,0.5305663408428927,0.5618556701030928,0.5831509228016873
